  Depth   SampleID      Ti        Ta        P1       P1sigma      P2       P2sigma      DA       DAsigma  
   70.915    159      -16.6     -16.8       2.6245     0.0001     2.6018     0.0003    0.02267    0.00031 
   70.920    159      -16.5     -16.6       2.6310     0.0002     2.6105     0.0005    0.02050    0.00062 
   70.925    159      -16.7     -16.7       2.6393     0.0004     2.6239     0.0006    0.01537    0.00095 
   70.930    159      -16.6     -16.4       2.6427     0.0002     2.6314     0.0003    0.01130    0.00053 
   70.935    159      -16.6     -16.3       2.6389     0.0010     2.6292     0.0005    0.00970    0.00141 
   70.940    159      -16.6     -16.3       2.6289     0.0007     2.6175     0.0001    0.01140    0.00060 
   70.945    159      -16.5     -16.1       2.6186     0.0009     2.6040     0.0009    0.01467    0.00038 
   70.950    159      -16.5     -16.0       2.6139     0.0001     2.5971     0.0003    0.01683    0.00023 
   70.955    159      -16.6     -16.0       2.6144     0.0001     2.5963     0.0002    0.01810    0.00026 
   70.960    159      -16.5     -15.8       2.6184     0.0004     2.5993     0.0006    0.01917    0.00057 
   70.965    159      -16.5     -15.8       2.6254     0.0010     2.6062     0.0011    0.01920    0.00026 
   70.970    159      -16.4     -15.6       2.6376     0.0012     2.6193     0.0009    0.01823    0.00032 
   70.975    159      -16.5     -15.7       2.6535     0.0002     2.6369     0.0007    0.01660    0.00070 
   70.980    159      -16.4     -15.6       2.6643     0.0002     2.6500     0.0004    0.01433    0.00021 
   70.985    159      -16.1     -15.3       2.6702     0.0002     2.6574     0.0004    0.01283    0.00031 
   70.990    159      -16.4     -15.5       2.6716     0.0002     2.6601     0.0003    0.01157    0.00025 
   70.995    159      -16.4     -16.1       2.6709     0.0003     2.6588     0.0005    0.01213    0.00035 
   71.000    159      -16.4     -16.5       2.6683     0.0002     2.6546     0.0007    0.01377    0.00061 
   71.005    159      -16.4     -16.6       2.6639     0.0002     2.6493     0.0006    0.01460    0.00070 
   71.010    159      -16.3     -16.6       2.6543     0.0002     2.6396     0.0002    0.01463    0.00035 
   71.015    159      -16.3     -16.6       2.6371     0.0009     2.6215     0.0006    0.01563    0.00040 
   71.020    159      -16.6     -17.1       2.6105     0.0008     2.5994     0.0033    0.01110    0.00401 
   71.025    159      -16.3     -16.9       2.5901     0.0012     2.5744     0.0012    0.01573    0.00232 
   71.030    159      -16.6     -17.2       2.5873     0.0015     2.5680     0.0014    0.01933    0.00078 
   71.035    159      -16.5     -17.1       2.6063     0.0003     2.5902     0.0001    0.01607    0.00023 
   71.040    159      -16.5     -17.0       2.6311     0.0003     2.6170     0.0007    0.01413    0.00081 
   71.045    159      -16.6     -16.9       2.6475     0.0011     2.6344     0.0010    0.01307    0.00021 
   71.050    159      -16.5     -16.8       2.6539     0.0004     2.6403     0.0007    0.01360    0.00035 
   71.055    159      -16.3     -16.5       2.6540     0.0001     2.6409     0.0007    0.01303    0.00072 
   71.060    159      -16.4     -16.5       2.6552     0.0005     2.6424     0.0005    0.01280    0.00026 
   71.065    159      -16.4     -16.4       2.6604     0.0004     2.6475     0.0002    0.01287    0.00032 
   71.070    159      -16.6     -16.5       2.6618     0.0005     2.6492     0.0001    0.01257    0.00051 
   71.075    159      -16.4     -16.2       2.6536     0.0009     2.6414     0.0008    0.01217    0.00021 
   71.080    159      -16.4     -16.1       2.6432     0.0009     2.6305     0.0010    0.01273    0.00023 
   71.085    159      -16.4     -16.0       2.6448     0.0010     2.6332     0.0009    0.01160    0.00010 
   71.090    159      -16.3     -15.8       2.6596     0.0006     2.6476     0.0007    0.01200    0.00035 
   71.095    159      -16.4     -15.8       2.6668     0.0001     2.6551     0.0003    0.01167    0.00040 
   71.100    159      -16.4     -15.7       2.6650     0.0003     2.6542     0.0005    0.01083    0.00025 
   71.105    159      -16.2     -15.5       2.6597     0.0003     2.6480     0.0006    0.01170    0.00072 
   71.110    159      -16.3     -15.6       2.6542     0.0005     2.6394     0.0003    0.01487    0.00057 
   71.115    159      -16.3     -15.6       2.6493     0.0005     2.6335     0.0003    0.01580    0.00026 
   71.120    159      -16.3     -15.5       2.6484     0.0002     2.6353     0.0001    0.01313    0.00031 
   71.125    159      -16.4     -15.6       2.6522     0.0004     2.6402     0.0001    0.01193    0.00035 
   71.130    159      -16.2     -15.9       2.6583     0.0003     2.6456     0.0002    0.01277    0.00045 
   71.135    159      -16.1     -16.2       2.6638     0.0002     2.6504     0.0001    0.01340    0.00026 
   71.140    159      -16.1     -16.4       2.6675     0.0004     2.6553     0.0001    0.01220    0.00036 
   71.145    159      -16.2     -16.6       2.6702     0.0002     2.6583     0.0002    0.01190    0.00020 
   71.150    159      -16.3     -16.9       2.6709     0.0005     2.6587     0.0003    0.01223    0.00015 
   71.155    159      -16.4     -16.8       2.6713     0.0004     2.6582     0.0002    0.01310    0.00035 
   71.160    159      -16.2     -16.7       2.6720     0.0003     2.6595     0.0005    0.01253    0.00061 
   71.165    159      -16.3     -16.9       2.6730     0.0002     2.6614     0.0003    0.01153    0.00031 
   71.170    159      -16.3     -17.0       2.6736     0.0002     2.6603     0.0004    0.01333    0.00045 
   71.175    159      -16.3     -16.8       2.6725     0.0003     2.6566     0.0001    0.01593    0.00023 
   71.180    159      -16.3     -16.7       2.6716     0.0001     2.6533     0.0002    0.01833    0.00021 
   71.185    159      -16.4     -16.7       2.6708     0.0001     2.6510     0.0009    0.01980    0.00085 
   71.190    159      -16.5     -16.8       2.6701     0.0002     2.6482     0.0004    0.02193    0.00055 
   71.195    159      -16.2     -16.4       2.6713     0.0001     2.6497     0.0003    0.02157    0.00031 
   71.200    159      -16.4     -16.4       2.6746     0.0005     2.6559     0.0003    0.01873    0.00029 
   71.205    159      -16.2     -16.1       2.6778     0.0004     2.6621     0.0001    0.01573    0.00032 
   71.210    159      -16.4     -16.2       2.6816     0.0004     2.6677     0.0002    0.01387    0.00021 
   71.215    159      -16.4     -16.1       2.6854     0.0004     2.6717     0.0001    0.01370    0.00030 
   71.220    159      -16.4     -16.0       2.6872     0.0002     2.6734     0.0001    0.01380    0.00017 
   71.225    159      -16.5     -16.1       2.6883     0.0006     2.6744     0.0006    0.01387    0.00050 
   71.230    159      -16.3     -15.8       2.6943     0.0003     2.6818     0.0004    0.01257    0.00031 
   71.235    159      -16.1     -15.5       2.6967     0.0004     2.6851     0.0004    0.01163    0.00012 
   71.240    159      -16.1     -15.5       2.6872     0.0006     2.6767     0.0002    0.01050    0.00046 
   71.245    159      -16.1     -15.4       2.6667     0.0004     2.6560     0.0003    0.01070    0.00056 
   71.250    159      -16.2     -15.5       2.6413     0.0006     2.6291     0.0006    0.01223    0.00116 
   71.255    159      -16.0     -15.3       2.6201     0.0014     2.6040     0.0006    0.01610    0.00165 
   71.260    159      -16.1     -15.4       2.6077     0.0011     2.5905     0.0009    0.01727    0.00032 
   71.265    159      -16.0     -16.0       2.6000     0.0008     2.5814     0.0008    0.01857    0.00029 
   71.270    159      -16.2     -16.4       2.5939     0.0007     2.5740     0.0008    0.01990    0.00035 
   71.275    159      -16.2     -16.7       2.5894     0.0006     2.5675     0.0005    0.02193    0.00038 
   71.280    159      -16.0     -16.6       2.5883     0.0004     2.5663     0.0002    0.02203    0.00015 
   71.285    159      -15.9     -16.5       2.5963     0.0009     2.5764     0.0007    0.01987    0.00032 
   71.290    159      -16.2     -16.8       2.6190     0.0010     2.6025     0.0004    0.01643    0.00095 
   71.295    159      -16.2     -16.9       2.6429     0.0005     2.6275     0.0001    0.01533    0.00045 
   71.300    159      -16.4     -17.0       2.6569     0.0009     2.6398     0.0001    0.01713    0.00075 
   71.305    159      -16.4     -16.9       2.6591     0.0008     2.6400     0.0006    0.01917    0.00065 
   71.310    159      -16.2     -16.7       2.6567     0.0005     2.6364     0.0005    0.02030    0.00010 
   71.360    159      -16.3     -16.3       2.6645     0.0002     2.6485     0.0008    0.01603    0.00064 
   71.365    159      -16.5     -16.4       2.6563     0.0003     2.6401     0.0003    0.01620    0.00010 
   71.370    159      -16.4     -16.2       2.6517     0.0003     2.6371     0.0001    0.01457    0.00031 
   71.375    159      -16.4     -16.1       2.6473     0.0006     2.6349     0.0008    0.01240    0.00026 
   71.380    159      -16.4     -16.0       2.6422     0.0007     2.6306     0.0008    0.01153    0.00038 
   71.385    159      -16.4     -16.0       2.6416     0.0003     2.6288     0.0003    0.01280    0.00010 
   71.390    159      -16.4     -15.9       2.6517     0.0011     2.6387     0.0009    0.01300    0.00035 
   71.395    159      -16.3     -15.7       2.6563     0.0002     2.6433     0.0002    0.01303    0.00006 
   71.400    159      -16.3     -15.7       2.6482     0.0003     2.6331     0.0003    0.01513    0.00057 
   71.405    159      -16.3     -15.6       2.6311     0.0004     2.6114     0.0005    0.01967    0.00074 
   71.410    159      -16.2     -15.5       2.6228     0.0006     2.6005     0.0000    0.02227    0.00057 
   71.415    159      -15.9     -15.2       2.6254     0.0002     2.6044     0.0002    0.02103    0.00015 
   71.420    159      -16.2     -15.4       2.6366     0.0005     2.6177     0.0006    0.01893    0.00015 
   71.425    159      -16.1     -15.5       2.6538     0.0003     2.6380     0.0009    0.01580    0.00066 
   71.430    159      -16.1     -16.1       2.6647     0.0006     2.6497     0.0001    0.01497    0.00061 
   71.435    159      -16.1     -16.4       2.6654     0.0007     2.6488     0.0004    0.01660    0.00036 
   71.440    159      -16.3     -16.7       2.6588     0.0010     2.6372     0.0007    0.02160    0.00030 
   71.445    159      -16.2     -16.8       2.6537     0.0006     2.6281     0.0005    0.02560    0.00020 
   71.450    159      -16.6     -17.2       2.6495     0.0007     2.6233     0.0002    0.02613    0.00074 
   71.455    159      -16.3     -16.9       2.6470     0.0004     2.6228     0.0005    0.02423    0.00051 
   71.460    159      -16.4     -17.1       2.6461     0.0004     2.6233     0.0004    0.02283    0.00042 
   71.465    159      -16.1     -16.9       2.6460     0.0004     2.6223     0.0004    0.02367    0.00045 
   71.470    159      -16.3     -16.9       2.6457     0.0002     2.6213     0.0004    0.02433    0.00015 
   71.475    159      -16.3     -16.8       2.6423     0.0002     2.6189     0.0004    0.02340    0.00035 
   71.510    159      -16.2     -15.9       2.6295     0.0013     2.6063     0.0010    0.02320    0.00060 
   71.515    159      -16.2     -15.8       2.6322     0.0002     2.6088     0.0002    0.02340    0.00017 
   71.520    159      -16.2     -15.8       2.6339     0.0010     2.6107     0.0012    0.02320    0.00017 
   71.525    159      -16.3     -15.8       2.6397     0.0004     2.6158     0.0006    0.02393    0.00029 
   71.530    159      -16.2     -15.6       2.6419     0.0017     2.6172     0.0018    0.02470    0.00020 
   71.535    159      -16.6     -15.9       2.6465     0.0003     2.6206     0.0007    0.02587    0.00042 
   71.540    159      -16.3     -15.6       2.6466     0.0009     2.6217     0.0006    0.02490    0.00026 
   71.545    159      -16.4     -15.6       2.6404     0.0017     2.6182     0.0014    0.02213    0.00038 
   71.550    159      -16.2     -15.6       2.6340     0.0001     2.6155     0.0002    0.01857    0.00023 
   71.555    159      -16.1     -15.3       2.6300     0.0003     2.6165     0.0001    0.01350    0.00026 
   71.560    159      -16.2     -15.5       2.6391     0.0003     2.6289     0.0005    0.01017    0.00025 
   71.565    159      -16.2     -16.2       2.6500     0.0006     2.6414     0.0006    0.00867    0.00012 
   71.570    159      -16.2     -16.4       2.6586     0.0005     2.6501     0.0006    0.00850    0.00079 
   71.575    159      -16.2     -16.5       2.6618     0.0007     2.6546     0.0006    0.00720    0.00030 
   71.580    159      -16.1     -16.5       2.6725     0.0003     2.6661     0.0006    0.00637    0.00029 
   71.585    159      -16.2     -16.8       2.6770     0.0005     2.6710     0.0005    0.00600    0.00026 
   71.590    159      -16.3     -16.8       2.6767     0.0002     2.6700     0.0011    0.00677    0.00110 
   71.595    159      -16.3     -16.8       2.6716     0.0006     2.6641     0.0005    0.00750    0.00072 
   71.600    159      -16.2     -16.7       2.6673     0.0008     2.6578     0.0005    0.00953    0.00067 
   71.605    159      -16.2     -16.8       2.6658     0.0003     2.6556     0.0004    0.01020    0.00017 
   71.610    159      -16.2     -16.7       2.6633     0.0004     2.6542     0.0003    0.00913    0.00015 
   71.615    159      -16.2     -16.6       2.6597     0.0002     2.6508     0.0003    0.00893    0.00012 
   71.620    159      -16.3     -16.6       2.6537     0.0008     2.6437     0.0006    0.00997    0.00025 
   71.625    159      -16.3     -16.6       2.6514     0.0003     2.6397     0.0002    0.01167    0.00040 
   71.630    159      -16.1     -16.3       2.6494     0.0001     2.6368     0.0002    0.01257    0.00015 
   71.635    159      -16.2     -16.2       2.6490     0.0003     2.6355     0.0005    0.01350    0.00020 
   71.640    159      -16.2     -16.1       2.6543     0.0002     2.6396     0.0002    0.01470    0.00017 
